GeneID	UniqueNAME
KH2013:KH.L153.75	KH2013:KH.L153.75
KH2013:KH.L153.6	COG4
KH2013:KH.L153.42	TMEM50B
KH2013:KH.L153.7	Y55F3AM.14
KH2013:KH.L153.114	KH2013:KH.L153.114
KH2013:KH.L153.69	KH2013:KH.L153.69_SLC6A13
KH2013:KH.L153.17	KH2013:KH.L153.17_CTR2/3
KH2013:KH.L153.14	KH2013:KH.L153.14
KH2013:KH.L153.48	KH2013:KH.L153.48_WBSCR27
KH2013:KH.L153.88	TMEM57
KH2013:KH.L153.2	KH2013:KH.L153.2
KH2013:KH.L153.90	KH2013:KH.L153.90
KH2013:KH.L153.24	ZK1240.1/2/3/8/9
KH2013:KH.L153.13	TIMM22
KH2013:KH.L153.21	KH2013:KH.L153.21_CTSD
KH2013:KH.L153.8	ZCWPW1
KH2013:KH.L153.20	MAPK1/3
KH2013:KH.L153.18	MTG1
KH2013:KH.L153.4	KH2013:KH.L153.4
KH2013:KH.L153.76	PGM/1/2/5
KH2013:KH.L153.82	KH2013:KH.L153.82
KH2013:KH.L153.95	KH2013:KH.L153.95_ARRDC2/3/4
KH2013:KH.L153.36	MNS1
KH2013:KH.L153.50	ECD
KH2013:KH.L153.60	QRSL1
KH2013:KH.L153.19	MRPL19
KH2013:KH.L153.30	ACSS1
KH2013:KH.L153.71	MRPS15
KH2013:KH.L153.27	PLA2G6
KH2013:KH.L153.64	KH2013:KH.L153.64
KH2013:KH.L153.39	TRAPPC3
KH2013:KH.L153.86	KH2013:KH.L153.86
KH2013:KH.L154.22	KH2013:KH.L154.22_EGFR
KH2013:KH.L153.40	PCNXL2/3
KH2013:KH.L153.1	KH2013:KH.L153.1_CPT1A
KH2013:KH.L153.37	SRGAP1/2/3
KH2013:KH.L154.28	KH2013:KH.L154.28
KH2013:KH.L154.19	KH2013:KH.L154.19
KH2013:KH.L154.32	GNAQ
KH2013:KH.L154.42	SOX10/15/8/9
KH2013:KH.L154.2	KH2013:KH.L154.2_PTGR1
KH2013:KH.L154.54	KH2013:KH.L154.54
KH2013:KH.L154.38	Hemocyanin-like
KH2013:KH.L154.49	KH2013:KH.L154.49_CG8193
KH2013:KH.L154.23	ASPDH
KH2013:KH.L154.51	KH2013:KH.L154.51
KH2013:KH.L154.21	EIF4ENIF1
KH2013:KH.L154.5	KH2013:KH.L154.5_HIS-13/17/2/25/27/42/45/49/55/59/6/63/9
KH2013:KH.L154.59	SYNJ/1/2
KH2013:KH.L153.32	KH2013:KH.L153.32_PPP1R9A
KH2013:KH.L150.1	KH2013:KH.L150.1_CDC42
KH2013:KH.L150.5	CAD
KH2013:KH.L154.8	KH2013:KH.L154.8_ACTG1
KH2013:KH.L154.17	ACTB/1
KH2013:KH.L154.31	KH2013:KH.L154.31_HIS-13/17/2/25/27/42/45/49/55/59/6/63/9
KH2013:KH.L154.40	ACTB/2
KH2013:KH.L154.52	KH2013:KH.L154.52_ACTG1
KH2013:KH.L154.47	ACBD3
KH2013:KH.L154.3	CG32557
KH2013:KH.L154.60	KH2013:KH.L154.60_C54C8.2
KH2013:KH.L154.56	SLC30A7
KH2013:KH.L154.24	KH2013:KH.L154.24
KH2013:KH.L154.29	KH2013:KH.L154.29_PLB1
KH2013:KH.L154.7	HIS1:CG33807
KH2013:KH.L154.41	KH2013:KH.L154.41
KH2013:KH.L154.26	KH2013:KH.L154.26_CSMD2
KH2013:KH.L154.25	LIPT1
KH2013:KH.L154.48	SAMD4A
KH2013:KH.L154.58	KH2013:KH.L154.58_C6/7
KH2013:KH.L154.45	KH2013:KH.L154.45_C6/7
KH2013:KH.L154.39	KH2013:KH.L154.39_C6/7
KH2013:KH.L154.44	KH2013:KH.L154.44_C6/7
KH2013:KH.L154.36	CYP4F22/39
KH2013:KH.L154.61	KH2013:KH.L154.61
KH2013:KH.L154.37	HAUS1
KH2013:KH.L154.9	KH2013:KH.L154.9
KH2013:KH.L154.57	KH2013:KH.L154.57_WDR64
KH2013:KH.L154.55	TBC1D5
KH2013:KH.L154.12	KH2013:KH.L154.12
KH2013:KH.L154.34	KH2013:KH.L154.34_ACTB/1/2
KH2013:KH.L154.18	RBM4B
KH2013:KH.L154.20	KH2013:KH.L154.20_SPTY2D1
KH2013:KH.L154.30	KH2013:KH.L154.30_ZBTB44
KH2013:KH.L154.35	MRPL39
KH2013:KH.L154.13	SLC16A1/14/7/8
KH2013:KH.L154.11	ANKS3
KH2013:KH.L154.46	PPP4C
KH2013:KH.L154.14	KH2013:KH.L154.14_CCT3
KH2013:KH.L154.43	KH2013:KH.L154.43_ACT1
KH2013:KH.L154.6	KH2013:KH.L154.6_JMJD5
KH2013:KH.L154.50	KH2013:KH.L154.50
KH2013:KH.L154.16	KH2013:KH.L154.16
KH2013:KH.L154.27	ESPL1
KH2013:KH.L154.33	KH2013:KH.L154.33
KH2013:KH.L154.10	SMTN
KH2013:KH.L155.8	C10ORF27
KH2013:KH.L155.5	SOX13/5/6
KH2013:KH.L155.7	KH2013:KH.L155.7_DLL1/4
KH2013:KH.L155.20	KH2013:KH.L155.20
KH2013:KH.L155.22	KH2013:KH.L155.22
KH2013:KH.L155.24	KH2013:KH.L155.24_ABL1/2
KH2013:KH.L155.1	SPATA18
KH2013:KH.L155.2	CLCN3/4/5
KH2013:KH.L154.1	KH2013:KH.L154.1_LRP5/6
KH2013:KH.L155.4	TOM1L2
KH2013:KH.L155.21	C2ORF50
KH2013:KH.L155.15	SMARCA1/5
KH2013:KH.L155.12	FBXO15
KH2013:KH.L155.13	LRRC9
KH2013:KH.L155.25	KH2013:KH.L155.25_PPK/23
KH2013:KH.L155.17	KH2013:KH.L155.17
KH2013:KH.L155.10	KH2013:KH.L155.10
KH2013:KH.L155.23	KH2013:KH.L155.23
KH2013:KH.L155.6	KH2013:KH.L155.6
KH2013:KH.L155.11	KH2013:KH.L155.11
KH2013:KH.L155.3	ASPH
KH2013:KH.L156.6	KH2013:KH.L156.6
KH2013:KH.L156.5	BLCAP
KH2013:KH.L156.2	BACE1/2
KH2013:KH.L156.7	MED18
KH2013:KH.L156.1	KH2013:KH.L156.1_DNAH5
KH2013:KH.L157.7	4930503L19RIK
KH2013:KH.L156.3	TACC1/2
KH2013:KH.L156.4	KH2013:KH.L156.4
KH2013:KH.L155.9	SND1
KH2013:KH.L155.18	LRRC4C
KH2013:KH.L157.8	KH2013:KH.L157.8
KH2013:KH.L155.14	PDE3B
KH2013:KH.L157.4	CEP128
KH2013:KH.L157.11	KH2013:KH.L157.11
KH2013:KH.L155.16	CAPRIN1/2
KH2013:KH.L157.10	KH2013:KH.L157.10_ATP1A1/2/3/4
KH2013:KH.L157.2	GCY1
KH2013:KH.L157.3	ZAP1
KH2013:KH.L158.4	KH2013:KH.L158.4
KH2013:KH.L159.1	KH2013:KH.L159.1_THAP9
KH2013:KH.L158.6	KH2013:KH.L158.6
KH2013:KH.L16.1	SUPT7L
KH2013:KH.L16.2	KH2013:KH.L16.2_CHDH
KH2013:KH.L16.3	C14ORF118
KH2013:KH.L161.6	KH2013:KH.L161.6
KH2013:KH.L158.1	CHN1/2
KH2013:KH.L158.2	KH2013:KH.L158.2
KH2013:KH.L158.3	PHC1/2
KH2013:KH.L158.5	KH2013:KH.L158.5
KH2013:KH.L161.2	KH2013:KH.L161.2
KH2013:KH.L161.1	TMOD/1/2/3/4
KH2013:KH.L161.5	KIF11
KH2013:KH.L157.6	SIK1/2
KH2013:KH.L162.3	KH2013:KH.L162.3
KH2013:KH.L162.2	PLEKHA3
KH2013:KH.L162.7	DNPEP
KH2013:KH.L162.10	KH2013:KH.L162.10
KH2013:KH.L162.6	CACNB1/2
KH2013:KH.L162.8	KH2013:KH.L162.8_PSME3
KH2013:KH.L161.3	TMPO
KH2013:KH.L162.5	KH2013:KH.L162.5
KH2013:KH.L163.3	MYH10/14
KH2013:KH.L162.9	FHOD1/3
KH2013:KH.L162.1	KH2013:KH.L162.1
KH2013:KH.L164.13	KH2013:KH.L164.13_ADORA2AB
KH2013:KH.L162.11	CPSF1
KH2013:KH.L164.19	ADORA2A
KH2013:KH.L164.9	KH2013:KH.L164.9_ADORA2AB
KH2013:KH.L164.3	KH2013:KH.L164.3
KH2013:KH.L157.1	CG2982
KH2013:KH.L164.21	KH2013:KH.L164.21
KH2013:KH.L163.1	GOLGA6L1/2/4/6
KH2013:KH.L163.2	KH2013:KH.L163.2
KH2013:KH.L164.10	MIG3
KH2013:KH.L164.1	KH2013:KH.L164.1_AVT2
KH2013:KH.L164.11	KH2013:KH.L164.11_MYHZ1.1/2/3
KH2013:KH.L157.5	KH2013:KH.L157.5_ATP1A1/2/3/4
KH2013:KH.L157.9	Ci-Na/K-transporting
KH2013:KH.L164.7	KH2013:KH.L164.7_RGSL1
KH2013:KH.L164.15	PQLC1
KH2013:KH.L164.16	KH2013:KH.L164.16
KH2013:KH.L164.12	KH2013:KH.L164.12_SI:DKEY-231P15.1
KH2013:KH.L164.4	KH2013:KH.L164.4_METTL24
KH2013:KH.L164.14	RALGAPB
KH2013:KH.L165.3	TONSL
KH2013:KH.L165.6	LRRC72
KH2013:KH.L164.5	NEO1
KH2013:KH.L164.17	CG14762
KH2013:KH.L165.7	ACDH-5/6
KH2013:KH.L166.3	AUP1
KH2013:KH.L165.4	VGLL2/3
KH2013:KH.L166.2	KH2013:KH.L166.2
KH2013:KH.L165.1	RNPS1
KH2013:KH.L166.5	KH2013:KH.L166.5
KH2013:KH.L166.6	KH2013:KH.L166.6_SORCS1/2/3
KH2013:KH.L166.4	SORCS2
KH2013:KH.L167.2	TMPRSS13/2/3/4/5
KH2013:KH.L167.5	SLC6A11
KH2013:KH.L164.6	MDM2/4
KH2013:KH.L164.20	KH2013:KH.L164.20
KH2013:KH.L164.2	ZGC:112980
KH2013:KH.L167.3	TLK/1/2
KH2013:KH.L165.2	HTATSF1
KH2013:KH.L165.5	VGLL2
KH2013:KH.L166.1	RGS12/14
KH2013:KH.L168.7	KH2013:KH.L168.7_MKRN2-AS1
KH2013:KH.L167.4	KH2013:KH.L167.4_EMP1/2/3
KH2013:KH.L168.1	KH2013:KH.L168.1
KH2013:KH.L168.5	KH2013:KH.L168.5
KH2013:KH.L168.6	F53B3.2
KH2013:KH.L168.4	USP26/29/37
KH2013:KH.L169.3	KH2013:KH.L169.3_SLC17A5
KH2013:KH.L169.6	KH2013:KH.L169.6
KH2013:KH.L169.1	KH2013:KH.L169.1_SMCHD1
KH2013:KH.L169.4	KH2013:KH.L169.4_SMCHD1
KH2013:KH.L17.9	KDM3B
KH2013:KH.L168.2	DGKB
KH2013:KH.L168.3	FIR1
KH2013:KH.L168.9	KH2013:KH.L168.9
KH2013:KH.L168.8	KH2013:KH.L168.8_CGNL1
KH2013:KH.L17.5	NEDD4
KH2013:KH.L17.11	HSBP1
KH2013:KH.L17.12	MAF1
KH2013:KH.L17.13	PLEKHA5/6/7
KH2013:KH.L169.5	KH2013:KH.L169.5
KH2013:KH.L169.2	CD276
KH2013:KH.L154.4	KH2013:KH.L154.4_ACTB/1/2
KH2013:KH.L17.6	SLTM
KH2013:KH.L17.4	PRDX1/2
KH2013:KH.L17.8	JMJD1C
KH2013:KH.L170.98	KH2013:KH.L170.98
KH2013:KH.L170.57	KH2013:KH.L170.57_USH2A
KH2013:KH.L17.3	BNC2
KH2013:KH.L17.10	KH2013:KH.L17.10
KH2013:KH.L170.80	PCGF3
KH2013:KH.L170.27	KH2013:KH.L170.27_GAA
KH2013:KH.L17.15	NR2F1/2/5
KH2013:KH.L17.16	KH2013:KH.L17.16
KH2013:KH.L17.1	KH2013:KH.L17.1
KH2013:KH.L170.75	KH2013:KH.L170.75
KH2013:KH.L170.96	GNG2/8
KH2013:KH.L170.40	KH2013:KH.L170.40_BRK1
KH2013:KH.L170.42	KH2013:KH.L170.42_GNG10/12/2/3/4/5/7/8
KH2013:KH.L164.8	CABZ01079178.1
KH2013:KH.L170.51	ARF1/2/4/5
KH2013:KH.L170.48	NEDD1
KH2013:KH.L170.46	SMEK1/2
KH2013:KH.L170.79	KH2013:KH.L170.79
KH2013:KH.L170.82	FAM81B
KH2013:KH.L170.74	HAUS8
KH2013:KH.L170.23	LRRC40
KH2013:KH.L170.37	KH2013:KH.L170.37
KH2013:KH.L170.41	KH2013:KH.L170.41
KH2013:KH.L170.61	KH2013:KH.L170.61_RRP9
KH2013:KH.L170.84	F23F12.8
KH2013:KH.L170.68	ZBTB16/17/24
KH2013:KH.L170.5	TMEM17
KH2013:KH.L170.18	SNAP29
KH2013:KH.L170.10	RGMB
KH2013:KH.L170.77	EFR3A
KH2013:KH.L170.97	KH2013:KH.L170.97_C20ORF152
KH2013:KH.L170.71	AQP1/6
KH2013:KH.L170.52	KH2013:KH.L170.52_ARPP19
KH2013:KH.L170.13	KH2013:KH.L170.13_RFC2/4
KH2013:KH.L170.45	CCDC74A
KH2013:KH.L170.2	KH2013:KH.L170.2
KH2013:KH.L170.53	TTC39B
KH2013:KH.L170.70	KH2013:KH.L170.70
KH2013:KH.L170.16	KH2013:KH.L170.16_LARP6
KH2013:KH.L170.87	ZCCHC10
KH2013:KH.L170.43	KH2013:KH.L170.43_GAL10
KH2013:KH.L170.59	DNAJB1/4/5
KH2013:KH.L170.66	FASTKD2/3/5
KH2013:KH.L170.8	PNKP
KH2013:KH.L170.15	KH2013:KH.L170.15
KH2013:KH.L170.67	SEC11A
KH2013:KH.L170.65	KH2013:KH.L170.65
KH2013:KH.L170.78	EIF3A
KH2013:KH.L170.73	KH2013:KH.L170.73
KH2013:KH.L170.50	KH2013:KH.L170.50_IL17RD
KH2013:KH.L170.54	KAZALD1/2/3
KH2013:KH.L170.81	KH2013:KH.L170.81
KH2013:KH.L170.44	KH2013:KH.L170.44
KH2013:KH.L170.11	RNASEH2A
KH2013:KH.L170.39	FAM188B2
KH2013:KH.L170.35	KH2013:KH.L170.35
KH2013:KH.L170.49	KH2013:KH.L170.49_CHSY1/3
KH2013:KH.L170.24	TRABD
KH2013:KH.L170.93	KH2013:KH.L170.93_HNRNPA1/3
KH2013:KH.L170.58	ALG12
KH2013:KH.L170.85	KH2013:KH.L170.85
KH2013:KH.L170.63	KH2013:KH.L170.63
KH2013:KH.L170.88	KH2013:KH.L170.88_TMEM26
KH2013:KH.L170.56	KH2013:KH.L170.56_C2ORF89
KH2013:KH.L170.1	KIAA1432
KH2013:KH.L170.72	KH2013:KH.L170.72_RICTOR
KH2013:KH.L170.26	STI1
KH2013:KH.L170.60	MIER1/2/3
KH2013:KH.L170.30	ANKRD44
KH2013:KH.L170.62	KH2013:KH.L170.62_SORD
KH2013:KH.L170.36	THEGL
KH2013:KH.L170.64	KH2013:KH.L170.64
KH2013:KH.L170.100	KH2013:KH.L170.100
KH2013:KH.L170.4	KH2013:KH.L170.4_CG9550
KH2013:KH.L170.38	KH2013:KH.L170.38_Ci-cluster
KH2013:KH.L170.29	KH2013:KH.L170.29
KH2013:KH.L170.25	KH2013:KH.L170.25_Ci-cluster
KH2013:KH.L170.55	ABU-11/14/15/6/9
KH2013:KH.L170.22	KH2013:KH.L170.22_SLC2A8
KH2013:KH.L170.20	NRF1
KH2013:KH.L170.76	CCDC153
KH2013:KH.L170.83	KH2013:KH.L170.83_WDR65
KH2013:KH.L170.3	KH2013:KH.L170.3
KH2013:KH.L170.89	KH2013:KH.L170.89_C2ORF89
KH2013:KH.L170.9	C18ORF8
KH2013:KH.L170.14	KH2013:KH.L170.14_SLC35G1
KH2013:KH.L170.34	KH2013:KH.L170.34
KH2013:KH.L170.31	ALG2
KH2013:KH.L170.91	XRCC6BP1
KH2013:KH.L170.86	KH2013:KH.L170.86
KH2013:KH.L170.33	SLC25A28/37
KH2013:KH.L170.94	KH2013:KH.L170.94
KH2013:KH.L170.21	KH2013:KH.L170.21_C10C5.3/4/5
KH2013:KH.L170.12	INTS6
KH2013:KH.L170.69	SYDE1/2
KH2013:KH.L171.9	KH2013:KH.L171.9
KH2013:KH.L171.18	EGLN1/2/3
KH2013:KH.L171.1	KH2013:KH.L171.1_C7ORF31
KH2013:KH.L171.22	KH2013:KH.L171.22
KH2013:KH.L171.5	SFRP1/5
KH2013:KH.L171.19	KH2013:KH.L171.19
KH2013:KH.L171.2	KH2013:KH.L171.2_ASGR1/2
KH2013:KH.L171.4	CG10663
KH2013:KH.L171.15	IPO13
KH2013:KH.L171.17	SYT1/9
KH2013:KH.L171.7	SDK
KH2013:KH.L171.14	KH2013:KH.L171.14
KH2013:KH.L171.23	KH2013:KH.L171.23_TMEM47
KH2013:KH.L171.11	FBXL15
KH2013:KH.L170.47	ALDOB
KH2013:KH.L170.92	AHSA1/2
KH2013:KH.L171.6	MKI67IP
KH2013:KH.L171.24	KH2013:KH.L171.24
KH2013:KH.L171.10	CEH-31
KH2013:KH.L171.8	KH2013:KH.L171.8
KH2013:KH.L171.16	HOXB1
KH2013:KH.L171.3	DDX23
KH2013:KH.L171.13	KH2013:KH.L171.13_RH2/3/4/5/6/7
KH2013:KH.L172.25	KH2013:KH.L172.25
KH2013:KH.L172.21	AS3MT
KH2013:KH.L172.4	KH2013:KH.L172.4
KH2013:KH.L172.10	AGXT2
KH2013:KH.L172.29	DNAJC21
KH2013:KH.L172.3	KH2013:KH.L172.3
KH2013:KH.L172.33	C16H8ORF76
KH2013:KH.L172.32	DHX15
KH2013:KH.L172.23	EMX1/2
KH2013:KH.L172.13	USP36
KH2013:KH.L172.27	WBP1
KH2013:KH.L172.20	KH2013:KH.L172.20_PTH2R
KH2013:KH.L172.8	PMS1/2
KH2013:KH.L172.11	KH2013:KH.L172.11_ROST
KH2013:KH.L172.28	KH2013:KH.L172.28_NMUR1/2
KH2013:KH.L172.22	PARP2/3
KH2013:KH.L17.2	UNC45A
KH2013:KH.L172.15	CLEC-92/93/94/95/96/98/99
KH2013:KH.L172.2	MRAS
KH2013:KH.L172.34	KH2013:KH.L172.34
KH2013:KH.L172.1	MAP2K3/6
KH2013:KH.L172.31	SRRM1
KH2013:KH.L172.24	KH2013:KH.L172.24
KH2013:KH.L172.17	HOOK1/2/3
KH2013:KH.L172.19	CNNM1/2/4
KH2013:KH.L172.18	KH2013:KH.L172.18_PDCD11
KH2013:KH.L172.16	EGR1/4
KH2013:KH.L172.26	KH2013:KH.L172.26
KH2013:KH.L172.14	LRRC50
KH2013:KH.L173.9	SUDS3
KH2013:KH.L173.4	ELAC2
KH2013:KH.L173.1	PFAS
KH2013:KH.L173.7	KH2013:KH.L173.7_BBS9
KH2013:KH.L173.8	KH2013:KH.L173.8_BBS9
KH2013:KH.L173.6	KH2013:KH.L173.6
KH2013:KH.L173.3	ADAMTS14/2/22/3
KH2013:KH.L172.5	KH2013:KH.L172.5_PDCD11
KH2013:KH.L172.30	FAM136A
KH2013:KH.L172.7	KH2013:KH.L172.7
KH2013:KH.L173.2	KH2013:KH.L173.2_PDLIM5/7
KH2013:KH.L18.106	UNC-32
KH2013:KH.L18.105	OSGEP
KH2013:KH.L18.70	TMEFF1/2
KH2013:KH.L172.6	POP5
KH2013:KH.L18.83	KH2013:KH.L18.83_CYP26B1
KH2013:KH.L18.99	KH2013:KH.L18.99
KH2013:KH.L18.52	PIGP
KH2013:KH.L18.107	SSR4
KH2013:KH.L170.28	ZFR/2
KH2013:KH.L18.125	KH2013:KH.L18.125_JMJD5
KH2013:KH.L18.14	CNBP
KH2013:KH.L18.76	FAM135B
KH2013:KH.L18.13	KH2013:KH.L18.13_JMJD5
KH2013:KH.L18.135	KH2013:KH.L18.135_JMJD5
KH2013:KH.L18.101	KH2013:KH.L18.101_MEGF6
KH2013:KH.L18.56	KH2013:KH.L18.56
KH2013:KH.L18.72	KH2013:KH.L18.72_FUT3/4/5/6/7/9
KH2013:KH.L18.16	GM13011
KH2013:KH.L18.115	KH2013:KH.L18.115
KH2013:KH.L18.23	GRIK2/5
KH2013:KH.L18.40	ORC2
KH2013:KH.L18.67	KH2013:KH.L18.67
KH2013:KH.L18.7	CHSY1
KH2013:KH.L18.47	PRUNE
KH2013:KH.L18.24	KH2013:KH.L18.24
KH2013:KH.L18.58	PRUNE2
KH2013:KH.L18.48	KH2013:KH.L18.48_IL17RA
KH2013:KH.L173.5	KH2013:KH.L173.5_CTCF
KH2013:KH.L18.62	CSE1L
KH2013:KH.L18.36	ZFYVE21
KH2013:KH.L18.93	KH2013:KH.L18.93_IL17RA
KH2013:KH.L18.4	KH2013:KH.L18.4_IL17RA
KH2013:KH.L18.133	KH2013:KH.L18.133
KH2013:KH.L18.95	KH2013:KH.L18.95
KH2013:KH.L18.26	HNRNPM
KH2013:KH.L18.1	KH2013:KH.L18.1_IL17RD
KH2013:KH.L18.25	ACER3
KH2013:KH.L18.92	KH2013:KH.L18.92_MYO7A
KH2013:KH.L18.116	FAM124A
KH2013:KH.L18.30	PID1
KH2013:KH.L18.31	KLHL21/24
KH2013:KH.L18.55	Ci-Kelch-like
KH2013:KH.L18.74	EFHC2
KH2013:KH.L18.29	KH2013:KH.L18.29
KH2013:KH.L172.9	KH2013:KH.L172.9
KH2013:KH.L172.12	MAGOH
KH2013:KH.L18.88	CUL3
KH2013:KH.L18.113	PQLC2
KH2013:KH.L18.34	KH2013:KH.L18.34
KH2013:KH.L18.65	PDE2
KH2013:KH.L18.38	NAT1
KH2013:KH.L18.57	D2045.2
KH2013:KH.L18.102	FNTA
KH2013:KH.L18.111	KH2013:KH.L18.111
KH2013:KH.L18.138	TDRD9
KH2013:KH.L18.9	KH2013:KH.L18.9_YER130C
KH2013:KH.L18.27	B3GALNT1
KH2013:KH.L18.90	GPS2
KH2013:KH.L18.18	SSR3
KH2013:KH.L18.50	GTF2F2
KH2013:KH.L18.45	KH2013:KH.L18.45
KH2013:KH.L18.49	NAALADL2
KH2013:KH.L18.22	BDH1
KH2013:KH.L18.134	ADPRHL1
KH2013:KH.L18.77	SPCS2
KH2013:KH.L18.131	TRAPPC1
KH2013:KH.L18.117	ACP6
KH2013:KH.L18.33	SI:CH211-229L10.11
KH2013:KH.L18.8	KH2013:KH.L18.8_FURIN
KH2013:KH.L18.137	KH2013:KH.L18.137
KH2013:KH.L18.12	SLC6A8
KH2013:KH.L18.11	RBKS
KH2013:KH.L18.78	KH2013:KH.L18.78
KH2013:KH.L18.123	KH2013:KH.L18.123_EXD2
KH2013:KH.L18.17	KH2013:KH.L18.17_C47F8.3/5/6
KH2013:KH.L18.122	KH2013:KH.L18.122
KH2013:KH.L18.46	FBF1
KH2013:KH.L18.43	KH2013:KH.L18.43_VWF
KH2013:KH.L18.71	RPUSD4
KH2013:KH.L18.119	PPFIA1/2/3/4
KH2013:KH.L18.84	KH2013:KH.L18.84_FURIN
KH2013:KH.L18.64	KH2013:KH.L18.64
KH2013:KH.L18.61	EEF2K
KH2013:KH.L18.120	TRIT1
KH2013:KH.L18.136	KH2013:KH.L18.136
KH2013:KH.L18.128	KH2013:KH.L18.128_MDGA2
KH2013:KH.L18.132	KH2013:KH.L18.132_MATN4
KH2013:KH.L18.130	KH2013:KH.L18.130
KH2013:KH.L18.5	KH2013:KH.L18.5
KH2013:KH.L18.63	CYB5R1/2/3
KH2013:KH.L18.118	KH2013:KH.L18.118
KH2013:KH.L18.129	ARF1/6
KH2013:KH.L18.103	SGPP2
KH2013:KH.L18.124	KH2013:KH.L18.124
KH2013:KH.L18.85	SCHIP1
KH2013:KH.L18.82	KH2013:KH.L18.82_PHO87/90/91
KH2013:KH.L18.32	PTPN11
KH2013:KH.L18.6	KH2013:KH.L18.6_TRIM2/3
KH2013:KH.L18.91	GUCY2F
KH2013:KH.L18.94	GLTPD1
KH2013:KH.L18.81	KLC/1/2/4
KH2013:KH.L18.109	KH2013:KH.L18.109
KH2013:KH.L18.121	KH2013:KH.L18.121
KH2013:KH.L18.97	SAP130
KH2013:KH.L18.114	KH2013:KH.L18.114_CHDH
KH2013:KH.L18.10	KH2013:KH.L18.10_THSD7A
KH2013:KH.L18.20	ARAF
KH2013:KH.L18.73	VIL1L
KH2013:KH.L18.51	KH2013:KH.L18.51
KH2013:KH.L18.2	MDH1B
KH2013:KH.L18.21	TTLL3/8
KH2013:KH.L18.100	CSH1
KH2013:KH.L18.59	KH2013:KH.L18.59
KH2013:KH.L18.37	KH2013:KH.L18.37
KH2013:KH.L18.126	KH2013:KH.L18.126
KH2013:KH.L18.53	TPRA1
KH2013:KH.L18.69	KH2013:KH.L18.69_ZGC:152830
KH2013:KH.L18.87	KH2013:KH.L18.87
KH2013:KH.L18.80	KH2013:KH.L18.80_A4GALT
KH2013:KH.L18.60	KH2013:KH.L18.60_AL954655.1/2/3/4/6/7
KH2013:KH.L18.19	KH2013:KH.L18.19_DMBT1
KH2013:KH.L18.140	PCP1
KH2013:KH.L18.42	KH2013:KH.L18.42
KH2013:KH.L18.110	KH2013:KH.L18.110
KH2013:KH.L18.39	FBXA-128
KH2013:KH.L18.104	KH2013:KH.L18.104
KH2013:KH.L18.79	MIB/1/2
KH2013:KH.L18.89	CD97
KH2013:KH.L18.142	KH2013:KH.L18.142
KH2013:KH.L18.96	KIAA0100
KH2013:KH.L18.3	KH2013:KH.L18.3
KH2013:KH.L18.127	KH2013:KH.L18.127
KH2013:KH.L18.75	XXYLT1
KH2013:KH.L18.86	PIN4
KH2013:KH.L18.35	CG17600
KH2013:KH.L18.98	MAP3K12/13
KH2013:KH.L18.108	SLC35D3
KH2013:KH.L18.54	FUNDC1/2
KH2013:KH.L18.41	SUN1/2
KH2013:KH.L18.68	KH2013:KH.L18.68
KH2013:KH.L18.15	GNL3L
KH2013:KH.L18.44	KH2013:KH.L18.44_PLEKHA8
KH2013:KH.L18.28	AIMP2
KH2013:KH.L18.66	KDM6A
KH2013:KH.L19.8	BCL11AA
KH2013:KH.L19.14	CSRNP1/2/3
KH2013:KH.L19.4	RECK
KH2013:KH.L18.139	KH2013:KH.L18.139_RPL4
KH2013:KH.L19.12	WNT10A
KH2013:KH.L19.1	KH2013:KH.L19.1_ROBO1/2
KH2013:KH.L19.11	KH2013:KH.L19.11
KH2013:KH.L19.15	NT5E
KH2013:KH.L19.6	RP11-231C14.2/4
KH2013:KH.L19.9	NES
KH2013:KH.L19.13	KH2013:KH.L19.13_MDP1
KH2013:KH.L19.2	KH2013:KH.L19.2_SI:DKEY-222H21.1/10/11/2/3/4/5/6/7/8/9
KH2013:KH.L2.1	KH2013:KH.L2.1
KH2013:KH.L2.2	HMGXB3
KH2013:KH.L2.3	KH2013:KH.L2.3
KH2013:KH.L20.11	2010107G23RIK
KH2013:KH.L20.31	KH2013:KH.L20.31_MDGA1
KH2013:KH.L20.50	KH2013:KH.L20.50
KH2013:KH.L20.47	BDH2
KH2013:KH.L20.60	KH2013:KH.L20.60_DDC
KH2013:KH.L20.2	CCDC111
KH2013:KH.L20.33	CSTF2
KH2013:KH.L20.53	CC2D2A
KH2013:KH.L20.19	SI:DKEY-22O22.2
KH2013:KH.L20.16	KH2013:KH.L20.16_VTI1A
KH2013:KH.L20.54	RPL39
KH2013:KH.L20.28	CG9008
KH2013:KH.L20.20	ERCC2
KH2013:KH.L20.32	THUMPD3
KH2013:KH.L20.25	MEIG1
KH2013:KH.L20.40	TTC5
KH2013:KH.L20.48	KH2013:KH.L20.48_SGK196
KH2013:KH.L20.30	EPG5
KH2013:KH.L20.4	KH2013:KH.L20.4
KH2013:KH.L19.10	C54G4.7
KH2013:KH.L20.43	ATXN2
KH2013:KH.L20.41	KH2013:KH.L20.41
KH2013:KH.L20.29	DKK1/2/4
KH2013:KH.L20.57	KH2013:KH.L20.57
KH2013:KH.L20.8	KH2013:KH.L20.8
KH2013:KH.L20.23	CH25H
KH2013:KH.L20.13	CDH23
KH2013:KH.L20.22	KH2013:KH.L20.22
KH2013:KH.L20.26	FOXO/1/3/4/6
